datetime,date,aqi,pm25,pm10,co,no,no2,o3,so2,nh3,source,lat,lon
2022-11-23 14:00:00+00:00,2022-11-23,5.0,148.16,197.58,1295.09,0.0,35.3,194.55,26.94,7.54,OpenWeather,24.8607,67.0011
2022-11-23 15:00:00+00:00,2022-11-23,5.0,136.95,186.71,1228.33,0.0,34.62,164.51,20.03,9.12,OpenWeather,24.8607,67.0011
2022-11-23 16:00:00+00:00,2022-11-23,5.0,148.01,201.0,1522.06,0.0,45.24,128.75,18.36,15.33,OpenWeather,24.8607,67.0011
2022-11-23 17:00:00+00:00,2022-11-23,5.0,179.81,237.9,2162.93,0.0,65.8,92.98,20.74,25.59,OpenWeather,24.8607,67.0011
2022-11-23 18:00:00+00:00,2022-11-23,5.0,219.45,283.66,2964.02,0.0,87.74,58.65,25.03,35.97,OpenWeather,24.8607,67.0011
2022-11-23 19:00:00+00:00,2022-11-23,5.0,258.4,328.23,3898.62,1.38,115.16,19.31,28.13,43.57,OpenWeather,24.8607,67.0011
2022-11-23 20:00:00+00:00,2022-11-23,5.0,256.16,323.84,4165.65,10.17,112.41,0.93,25.99,38.0,OpenWeather,24.8607,67.0011
2022-11-23 21:00:00+00:00,2022-11-23,5.0,231.85,295.69,3685.0,13.63,91.85,0.16,23.6,30.4,OpenWeather,24.8607,67.0011
2022-11-23 22:00:00+00:00,2022-11-23,5.0,200.07,261.24,2830.51,5.09,72.66,2.62,21.46,23.31,OpenWeather,24.8607,67.0011
2022-11-23 23:00:00+00:00,2022-11-23,5.0,173.99,232.76,2162.93,0.09,53.47,22.89,20.03,18.49,OpenWeather,24.8607,67.0011
2022-11-24 00:00:00+00:00,2022-11-24,5.0,164.89,222.24,1895.9,0.0,42.5,50.78,20.74,15.96,OpenWeather,24.8607,67.0011
2022-11-24 01:00:00+00:00,2022-11-24,5.0,159.93,216.01,1762.39,0.0,40.78,69.38,22.17,13.81,OpenWeather,24.8607,67.0011
2022-11-24 02:00:00+00:00,2022-11-24,5.0,179.91,237.06,2189.64,0.0,59.63,56.51,24.56,16.97,OpenWeather,24.8607,67.0011
2022-11-24 03:00:00+00:00,2022-11-24,5.0,230.99,294.21,3364.56,5.76,109.67,18.06,29.09,25.33,OpenWeather,24.8607,67.0011
2022-11-24 04:00:00+00:00,2022-11-24,5.0,286.98,357.43,4913.33,53.2,123.38,24.32,35.29,34.96,OpenWeather,24.8607,67.0011
2022-11-24 05:00:00+00:00,2022-11-24,5.0,330.79,405.2,5928.04,73.31,148.06,31.83,40.53,45.6,OpenWeather,24.8607,67.0011
2022-11-24 06:00:00+00:00,2022-11-24,5.0,340.92,415.8,5554.2,49.17,157.65,62.94,41.48,47.62,OpenWeather,24.8607,67.0011
2022-11-24 07:00:00+00:00,2022-11-24,5.0,261.67,330.96,3685.0,19.67,115.16,118.73,36.24,31.66,OpenWeather,24.8607,67.0011
2022-11-24 08:00:00+00:00,2022-11-24,5.0,218.39,286.74,3097.53,15.87,101.45,137.33,28.85,27.11,OpenWeather,24.8607,67.0011
2022-11-24 09:00:00+00:00,2022-11-24,5.0,164.03,227.56,2536.77,15.65,90.48,123.02,21.7,22.55,OpenWeather,24.8607,67.0011
2022-11-24 10:00:00+00:00,2022-11-24,5.0,106.74,162.95,1895.9,14.19,69.92,92.98,15.26,17.23,OpenWeather,24.8607,67.0011
2022-11-24 11:00:00+00:00,2022-11-24,5.0,76.52,126.69,1482.01,10.95,56.21,70.81,11.32,12.92,OpenWeather,24.8607,67.0011
2022-11-24 12:00:00+00:00,2022-11-24,5.0,60.36,103.8,1081.47,4.3,46.61,65.8,8.82,8.23,OpenWeather,24.8607,67.0011
2022-11-24 13:00:00+00:00,2022-11-24,4.0,49.13,85.73,654.22,0.1,27.76,80.11,8.11,3.04,OpenWeather,24.8607,67.0011
2022-11-24 14:00:00+00:00,2022-11-24,4.0,47.51,81.77,640.87,0.0,27.42,77.25,8.46,3.1,OpenWeather,24.8607,67.0011
2022-11-24 15:00:00+00:00,2022-11-24,4.0,48.14,80.73,607.49,0.0,22.62,81.54,8.58,3.64,OpenWeather,24.8607,67.0011
2022-11-24 16:00:00+00:00,2022-11-24,4.0,49.44,81.16,634.19,0.0,20.91,82.97,9.42,4.75,OpenWeather,24.8607,67.0011
2022-11-24 17:00:00+00:00,2022-11-24,5.0,51.53,82.9,707.63,0.0,22.62,80.11,10.37,6.21,OpenWeather,24.8607,67.0011
2022-11-24 18:00:00+00:00,2022-11-24,5.0,52.98,84.17,801.09,0.0,25.7,74.39,11.32,7.6,OpenWeather,24.8607,67.0011
2022-11-24 19:00:00+00:00,2022-11-24,5.0,80.68,118.08,1588.82,0.2,58.95,36.84,13.83,15.07,OpenWeather,24.8607,67.0011
2022-11-24 20:00:00+00:00,2022-11-24,5.0,103.84,144.98,2269.74,4.36,82.94,4.56,13.95,15.96,OpenWeather,24.8607,67.0011
2022-11-24 21:00:00+00:00,2022-11-24,5.0,109.32,151.12,2376.56,7.49,76.09,1.06,13.11,14.69,OpenWeather,24.8607,67.0011
2022-11-24 22:00:00+00:00,2022-11-24,5.0,106.57,148.92,2162.93,3.97,65.12,2.7,12.4,14.44,OpenWeather,24.8607,67.0011
2022-11-24 23:00:00+00:00,2022-11-24,5.0,110.8,154.87,2109.53,2.32,58.95,3.98,13.47,15.96,OpenWeather,24.8607,67.0011
2022-11-25 00:00:00+00:00,2022-11-25,5.0,133.02,180.9,2403.26,4.81,59.63,1.63,16.45,19.0,OpenWeather,24.8607,67.0011
2022-11-25 01:00:00+00:00,2022-11-25,5.0,164.41,215.37,2883.91,13.3,63.06,0.15,20.98,22.8,OpenWeather,24.8607,67.0011
2022-11-25 02:00:00+00:00,2022-11-25,5.0,191.65,248.36,3524.78,29.95,67.86,0.01,25.99,29.89,OpenWeather,24.8607,67.0011
2022-11-25 03:00:00+00:00,2022-11-25,5.0,242.98,311.78,5020.14,77.78,74.03,0.69,34.33,44.08,OpenWeather,24.8607,67.0011
2022-11-25 04:00:00+00:00,2022-11-25,5.0,285.17,364.24,6622.31,132.32,87.74,4.52,42.44,54.72,OpenWeather,24.8607,67.0011
2022-11-25 05:00:00+00:00,2022-11-25,5.0,345.58,434.42,8224.49,160.93,131.61,11.62,50.07,64.34,OpenWeather,24.8607,67.0011
2022-11-25 06:00:00+00:00,2022-11-25,5.0,362.57,447.67,7797.24,101.03,194.67,38.98,50.54,60.29,OpenWeather,24.8607,67.0011
2022-11-25 07:00:00+00:00,2022-11-25,5.0,249.12,315.96,4753.11,32.63,154.91,98.71,39.1,38.0,OpenWeather,24.8607,67.0011
2022-11-25 08:00:00+00:00,2022-11-25,5.0,217.56,282.01,3898.62,23.02,138.46,125.89,32.9,35.46,OpenWeather,24.8607,67.0011
2022-11-25 09:00:00+00:00,2022-11-25,5.0,185.54,248.36,3471.37,22.58,132.98,117.3,29.09,33.94,OpenWeather,24.8607,67.0011
2022-11-25 10:00:00+00:00,2022-11-25,5.0,125.97,182.29,2803.8,22.35,108.3,85.12,22.41,28.88,OpenWeather,24.8607,67.0011
2022-11-25 11:00:00+00:00,2022-11-25,5.0,71.99,121.1,2082.82,19.22,80.2,52.93,16.45,22.04,OpenWeather,24.8607,67.0011
2022-11-25 12:00:00+00:00,2022-11-25,4.0,40.28,82.94,1388.55,9.28,61.01,36.48,11.8,14.06,OpenWeather,24.8607,67.0011
2022-11-25 13:00:00+00:00,2022-11-25,4.0,23.45,59.6,694.27,0.19,35.99,50.78,9.66,6.14,OpenWeather,24.8607,67.0011
2022-11-25 14:00:00+00:00,2022-11-25,4.0,24.59,60.7,761.03,0.01,41.13,40.05,10.01,6.84,OpenWeather,24.8607,67.0011
2022-11-25 15:00:00+00:00,2022-11-25,4.0,27.47,64.1,787.73,0.01,40.1,38.98,10.25,8.49,OpenWeather,24.8607,67.0011
2022-11-25 16:00:00+00:00,2022-11-25,4.0,46.85,88.03,1308.44,0.91,58.95,19.31,13.35,16.97,OpenWeather,24.8607,67.0011
2022-11-25 17:00:00+00:00,2022-11-25,5.0,91.73,141.0,2376.56,13.86,76.77,0.71,20.27,30.65,OpenWeather,24.8607,67.0011
2022-11-25 18:00:00+00:00,2022-11-25,5.0,153.51,211.7,3578.19,38.89,78.83,0.0,27.18,40.53,OpenWeather,24.8607,67.0011
2022-11-25 19:00:00+00:00,2022-11-25,5.0,222.27,290.08,4913.33,76.0,78.83,0.0,30.52,44.08,OpenWeather,24.8607,67.0011
2022-11-25 20:00:00+00:00,2022-11-25,5.0,221.74,291.85,4966.74,86.72,74.71,0.0,26.7,36.98,OpenWeather,24.8607,67.0011
2022-11-25 21:00:00+00:00,2022-11-25,5.0,148.3,212.83,3284.45,47.83,60.32,0.0,18.84,26.85,OpenWeather,24.8607,67.0011
2022-11-25 22:00:00+00:00,2022-11-25,5.0,97.21,151.99,1789.09,12.52,44.55,0.27,14.31,21.03,OpenWeather,24.8607,67.0011
2022-11-25 23:00:00+00:00,2022-11-25,5.0,90.21,137.64,1321.79,1.37,34.62,6.79,14.07,20.27,OpenWeather,24.8607,67.0011
2022-11-26 00:00:00+00:00,2022-11-26,5.0,95.94,139.43,1255.04,0.02,27.08,27.89,15.14,20.01,OpenWeather,24.8607,67.0011
2022-11-26 01:00:00+00:00,2022-11-26,5.0,96.86,137.99,1255.04,0.0,26.05,45.42,16.21,18.75,OpenWeather,24.8607,67.0011
2022-11-26 02:00:00+00:00,2022-11-26,5.0,110.81,153.1,1588.82,0.01,40.1,43.63,18.6,22.29,OpenWeather,24.8607,67.0011
2022-11-26 03:00:00+00:00,2022-11-26,5.0,155.84,205.47,2696.99,8.49,74.03,23.25,25.27,34.45,OpenWeather,24.8607,67.0011
2022-11-26 04:00:00+00:00,2022-11-26,5.0,200.67,259.14,4005.43,39.79,91.85,23.6,31.95,45.6,OpenWeather,24.8607,67.0011
2022-11-26 05:00:00+00:00,2022-11-26,5.0,239.74,305.65,4913.33,54.99,115.16,36.12,37.67,52.69,OpenWeather,24.8607,67.0011
2022-11-26 06:00:00+00:00,2022-11-26,5.0,291.94,362.97,5447.39,42.02,143.95,72.96,44.82,56.74,OpenWeather,24.8607,67.0011
2022-11-26 07:00:00+00:00,2022-11-26,5.0,371.39,444.05,5821.23,24.14,169.99,151.63,53.41,55.22,OpenWeather,24.8607,67.0011
2022-11-26 08:00:00+00:00,2022-11-26,5.0,486.98,562.67,6408.69,16.32,197.41,246.05,59.6,53.7,OpenWeather,24.8607,67.0011
2022-11-26 09:00:00+00:00,2022-11-26,5.0,523.94,595.46,5767.82,10.84,191.93,311.85,56.74,42.56,OpenWeather,24.8607,67.0011
2022-11-26 10:00:00+00:00,2022-11-26,5.0,362.7,417.28,3631.59,6.59,134.35,277.52,41.48,23.56,OpenWeather,24.8607,67.0011
2022-11-26 11:00:00+00:00,2022-11-26,5.0,188.67,229.09,2002.72,3.86,79.51,191.69,25.27,12.16,OpenWeather,24.8607,67.0011
2022-11-26 12:00:00+00:00,2022-11-26,5.0,99.81,134.14,1121.52,1.26,48.67,137.33,14.54,6.78,OpenWeather,24.8607,67.0011
2022-11-26 13:00:00+00:00,2022-11-26,5.0,70.28,100.87,574.11,0.02,20.73,130.18,10.25,0.24,OpenWeather,24.8607,67.0011
2022-11-26 14:00:00+00:00,2022-11-26,5.0,63.49,94.9,594.14,0.0,21.93,114.44,8.46,1.2,OpenWeather,24.8607,67.0011
2022-11-26 15:00:00+00:00,2022-11-26,5.0,62.44,94.2,614.17,0.0,20.56,113.01,7.51,2.91,OpenWeather,24.8607,67.0011
2022-11-26 16:00:00+00:00,2022-11-26,5.0,65.12,97.93,667.57,0.0,20.22,110.15,7.63,5.0,OpenWeather,24.8607,67.0011
2022-11-26 17:00:00+00:00,2022-11-26,5.0,67.79,101.92,700.95,0.0,19.88,107.29,7.87,6.59,OpenWeather,24.8607,67.0011
2022-11-26 18:00:00+00:00,2022-11-26,5.0,69.05,104.72,714.3,0.0,19.54,103.0,7.63,7.22,OpenWeather,24.8607,67.0011
2022-11-26 19:00:00+00:00,2022-11-26,5.0,68.38,105.07,734.33,0.0,21.59,92.98,6.97,6.97,OpenWeather,24.8607,67.0011
2022-11-26 20:00:00+00:00,2022-11-26,5.0,63.59,98.94,694.27,0.0,21.25,84.4,6.08,5.19,OpenWeather,24.8607,67.0011
2022-11-26 21:00:00+00:00,2022-11-26,5.0,59.49,93.27,634.19,0.0,17.14,82.97,6.02,4.24,OpenWeather,24.8607,67.0011
2022-11-26 22:00:00+00:00,2022-11-26,5.0,59.55,91.3,647.54,0.0,14.91,82.97,6.38,4.5,OpenWeather,24.8607,67.0011
2022-11-26 23:00:00+00:00,2022-11-26,5.0,64.64,95.49,761.03,0.0,16.96,77.96,7.45,5.89,OpenWeather,24.8607,67.0011
2022-11-27 00:00:00+00:00,2022-11-27,5.0,77.26,109.3,1001.36,0.0,23.31,67.95,9.42,7.79,OpenWeather,24.8607,67.0011
2022-11-27 01:00:00+00:00,2022-11-27,5.0,102.63,138.13,1441.96,0.0,36.33,50.78,12.64,10.77,OpenWeather,24.8607,67.0011
2022-11-27 02:00:00+00:00,2022-11-27,5.0,134.85,175.2,2082.82,0.06,59.63,28.61,16.69,15.07,OpenWeather,24.8607,67.0011
2022-11-27 03:00:00+00:00,2022-11-27,5.0,182.24,230.58,3204.35,12.85,91.85,4.69,23.37,23.31,OpenWeather,24.8607,67.0011
2022-11-27 04:00:00+00:00,2022-11-27,5.0,198.34,251.37,3845.21,35.76,97.33,13.41,31.47,27.36,OpenWeather,24.8607,67.0011
2022-11-27 05:00:00+00:00,2022-11-27,5.0,216.0,276.76,4272.46,44.7,111.04,27.18,38.62,30.65,OpenWeather,24.8607,67.0011
2022-11-27 06:00:00+00:00,2022-11-27,5.0,206.26,270.31,3685.0,27.72,109.67,62.94,41.96,27.11,OpenWeather,24.8607,67.0011
2022-11-27 07:00:00+00:00,2022-11-27,5.0,184.51,248.07,2803.8,14.53,89.11,114.44,35.29,22.29,OpenWeather,24.8607,67.0011
2022-11-27 08:00:00+00:00,2022-11-27,5.0,188.99,256.52,2803.8,11.62,86.37,145.91,31.47,25.33,OpenWeather,24.8607,67.0011
2022-11-27 09:00:00+00:00,2022-11-27,5.0,175.14,241.42,2750.4,10.62,86.37,153.06,28.37,26.35,OpenWeather,24.8607,67.0011
2022-11-27 10:00:00+00:00,2022-11-27,5.0,146.46,205.97,2563.48,11.4,90.48,131.61,24.56,24.83,OpenWeather,24.8607,67.0011
2022-11-27 11:00:00+00:00,2022-11-27,5.0,100.98,150.06,2002.72,10.28,80.88,95.84,18.84,19.51,OpenWeather,24.8607,67.0011
2022-11-27 12:00:00+00:00,2022-11-27,5.0,57.14,96.18,1388.55,5.64,65.12,62.23,13.35,13.17,OpenWeather,24.8607,67.0011
2022-11-27 13:00:00+00:00,2022-11-27,4.0,34.79,66.59,947.95,0.37,52.09,46.49,9.78,7.6,OpenWeather,24.8607,67.0011
2022-11-27 14:00:00+00:00,2022-11-27,4.0,29.99,59.35,814.44,0.0,45.93,41.84,8.23,6.21,OpenWeather,24.8607,67.0011
2022-11-27 15:00:00+00:00,2022-11-27,4.0,26.83,55.06,627.52,0.0,31.53,52.93,6.85,5.45,OpenWeather,24.8607,67.0011
2022-11-27 16:00:00+00:00,2022-11-27,4.0,25.86,54.55,540.73,0.0,22.96,60.8,6.74,5.57,OpenWeather,24.8607,67.0011
2022-11-27 17:00:00+00:00,2022-11-27,4.0,27.45,57.67,567.44,0.0,22.28,60.8,8.34,6.65,OpenWeather,24.8607,67.0011
2022-11-27 18:00:00+00:00,2022-11-27,4.0,39.21,72.18,867.84,0.01,33.93,49.35,13.35,12.41,OpenWeather,24.8607,67.0011
2022-11-27 19:00:00+00:00,2022-11-27,5.0,96.95,140.23,2243.04,8.05,75.4,10.19,24.8,31.41,OpenWeather,24.8607,67.0011
2022-11-27 20:00:00+00:00,2022-11-27,5.0,200.64,256.1,4539.49,46.94,101.45,0.0,37.67,50.16,OpenWeather,24.8607,67.0011
2022-11-27 21:00:00+00:00,2022-11-27,5.0,298.21,361.98,6355.29,73.31,124.75,0.0,44.82,53.2,OpenWeather,24.8607,67.0011
2022-11-27 22:00:00+00:00,2022-11-27,5.0,311.83,374.58,6034.85,57.22,127.49,0.0,39.1,36.48,OpenWeather,24.8607,67.0011
2022-11-27 23:00:00+00:00,2022-11-27,5.0,264.74,325.17,4325.87,25.26,98.71,0.01,30.52,21.79,OpenWeather,24.8607,67.0011
2022-11-28 00:00:00+00:00,2022-11-28,5.0,211.55,273.81,2777.1,3.91,67.86,5.32,28.13,16.72,OpenWeather,24.8607,67.0011
2022-11-28 01:00:00+00:00,2022-11-28,5.0,180.76,246.38,1976.01,0.0,43.87,43.99,31.47,16.97,OpenWeather,24.8607,67.0011
2022-11-28 02:00:00+00:00,2022-11-28,5.0,193.15,261.84,2216.34,0.01,56.21,65.09,37.67,22.04,OpenWeather,24.8607,67.0011
2022-11-28 03:00:00+00:00,2022-11-28,5.0,263.18,341.52,3845.21,8.05,113.79,40.05,46.73,38.0,OpenWeather,24.8607,67.0011
2022-11-28 04:00:00+00:00,2022-11-28,5.0,332.67,423.99,5874.63,49.17,146.69,31.83,54.36,54.21,OpenWeather,24.8607,67.0011
2022-11-28 05:00:00+00:00,2022-11-28,5.0,365.51,470.77,6675.72,64.37,164.51,43.27,59.6,64.85,OpenWeather,24.8607,67.0011
2022-11-28 06:00:00+00:00,2022-11-28,5.0,385.23,503.99,6462.1,42.47,175.48,85.12,62.94,64.34,OpenWeather,24.8607,67.0011
2022-11-28 07:00:00+00:00,2022-11-28,5.0,417.0,542.29,6088.26,23.47,178.22,157.36,78.2,58.26,OpenWeather,24.8607,67.0011
2022-11-28 08:00:00+00:00,2022-11-28,5.0,473.53,602.07,6248.47,17.43,189.19,214.58,108.72,58.26,OpenWeather,24.8607,67.0011
2022-11-28 09:00:00+00:00,2022-11-28,5.0,494.63,624.13,6195.07,14.08,202.89,246.05,123.98,56.24,OpenWeather,24.8607,67.0011
2022-11-28 10:00:00+00:00,2022-11-28,5.0,521.47,651.93,6034.85,11.85,230.31,251.77,120.16,51.17,OpenWeather,24.8607,67.0011
